id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
03630f6f-0e9c-4ab4-bbea-74c1abe31042,Maria Luiza Ramos,2004-04-27,985.965.303-87,66162193,Vasconcelos,RN,Brasil,F,11 7403 7462,98596530387@exemplo.com.br,2024-02-18
b585d19d-54ea-4e86-ab2c-e5e240b5b8db,Dra. Sofia Martins,1956-01-15,855.286.829-79,17684099,da Rocha de Nogueira,MS,Brasil,F,71 3529 6044,85528682979@exemplo.com.br,2023-12-30
0987fed3-eaca-4a36-9433-af231bb6df38,Matheus Cavalcanti,1954-08-19,037.681.087-09,56519-238,das Neves de Costa,BA,Brasil,F,+55 (061) 0264-5072,03768108709@exemplo.com.br,2024-10-13
f4100d95-96b9-4c13-8470-e71ecaac1c18,Sarah Brito,1954-02-12,042.400.201-14,50519453,Nascimento,DF,Brasil,F,31 1621-5922,04240020114@exemplo.com.br,2025-01-05
b97fb2e7-36be-4d32-b142-d9bd9c862b7d,Ana Clara Souza,1939-08-01,359.963.618-01,82951-131,Campos,AM,Brasil,M,+55 (041) 8328-9243,35996361801@exemplo.com.br,2024-10-07
ce576c98-c3f7-47fc-bfcc-04a3c40b6dd4,Dr. Josué Peixoto,1972-11-25,042.492.497-78,98481-703,Costela,MG,Brasil,M,(021) 6953-7626,04249249778@exemplo.com.br,2024-11-02
53c91535-23fb-4c7e-a137-abee29add01f,Benjamim da Cruz,1995-06-04,994.243.419-67,54150-920,Moreira,SE,Brasil,M,(084) 6167 7808,99424341967@exemplo.com.br,2025-05-21
b8a19dd3-77de-430c-8d06-e079b2cbe283,Cecília Macedo,1939-08-03,982.089.434-11,39392795,Cunha Grande,SP,Brasil,F,+55 (061) 6075 8224,98208943411@exemplo.com.br,2024-08-11
260a689b-dbc3-4259-bd46-ecf70cba9a45,Ian da Mata,1985-11-04,960.565.962-79,72868-687,Santos de da Rocha,BA,Brasil,M,(011) 0655-6778,96056596279@exemplo.com.br,2023-08-20
217bdd6b-a498-4157-8fea-29db2edf02fc,Hellena Castro,1937-08-17,961.358.745-36,77550-120,Pinto dos Dourados,RO,Brasil,F,+55 (031) 1053 6486,96135874536@exemplo.com.br,2024-12-10
836d0d14-7b67-4494-b4cd-5aa09021a88a,Liz Andrade,1992-03-23,501.944.451-05,75875-522,Correia,PI,Brasil,M,0500-823-0212,50194445105@exemplo.com.br,2024-09-19
8b177fe1-a3be-4830-a617-d68e4d1b2fdb,Luiza Peixoto,1948-12-26,312.159.308-39,91057-644,Vargas,RO,Brasil,F,61 9489 7567,31215930839@exemplo.com.br,2024-06-05
2f803bf6-adb8-47d3-97a7-fb1bb6385dbb,Bella Almeida,1938-12-31,867.904.094-39,12186912,Câmara,MA,Brasil,M,(051) 9496 6702,86790409439@exemplo.com.br,2023-08-11
4a09e95e-b14a-4457-a541-5907b87c2a09,Rebeca Fonseca,1982-01-19,143.189.844-69,53090829,Novais de Pastor,RR,Brasil,F,+55 (081) 8858 1661,14318984469@exemplo.com.br,2023-10-12
8bbbb353-38fc-4708-87be-672683fdae9e,Thiago Aparecida,1977-05-07,745.916.208-43,40786-785,Pires,RR,Brasil,M,31 8597 8037,74591620843@exemplo.com.br,2025-06-01
d67f807e-ba3c-4bac-835b-cb2a1c02374e,Helena da Luz,1970-04-13,562.933.143-84,27858566,das Neves Grande,MA,Brasil,M,0300-020-8359,56293314384@exemplo.com.br,2025-06-30
782a7509-5156-4eac-aa79-b1dfd4b24ecd,Benjamim Fonseca,1962-01-01,139.513.722-88,67886-289,das Neves de Minas,MA,Brasil,M,(041) 9306-2023,13951372288@exemplo.com.br,2025-01-15
383558c3-2cea-4139-b5b8-273cd452474b,Sabrina Campos,1979-07-30,610.640.310-91,09238-614,Carvalho,PA,Brasil,F,(084) 3118-7198,61064031091@exemplo.com.br,2023-12-30
bf30c3b8-bf19-4188-9845-fb9c29cf5225,Yan da Cunha,1959-05-17,089.575.020-79,75747551,Cardoso,GO,Brasil,F,(041) 9007 1697,08957502079@exemplo.com.br,2024-11-12
8ac94c98-4398-491f-a447-1e25af5e59a1,Sra. Maria Laura da Rocha,1946-05-04,650.375.675-46,06088-078,Barbosa do Campo,RN,Brasil,M,21 8540-9845,65037567546@exemplo.com.br,2023-12-25
321f3bf1-8b2e-41b0-b7dd-7540ec903ae3,Maria Clara Pinto,1986-02-13,484.613.993-13,32955438,Montenegro do Sul,DF,Brasil,M,11 1737 1399,48461399313@exemplo.com.br,2024-02-24
b7e214d7-bf9c-4ccf-9d6e-27ef8b99950d,Ana Carolina Moraes,1993-04-25,750.234.508-73,66717528,Caldeira do Amparo,PA,Brasil,F,+55 (051) 7066 3601,75023450873@exemplo.com.br,2024-11-18
b10194f4-e8e8-49a5-9d2d-bb34091f9934,Theodoro Cirino,1992-06-29,950.510.020-76,15897-041,da Rosa de da Luz,MA,Brasil,F,+55 (071) 7651-5952,95051002076@exemplo.com.br,2024-04-19
30020f12-522c-4bc4-be7d-c00e50937cd6,Rodrigo Carvalho,2004-11-30,760.846.955-12,79345846,Fonseca de Rezende,SC,Brasil,F,+55 (071) 4745 8136,76084695512@exemplo.com.br,2025-04-20
d047303b-e0ac-45ee-bb37-54a758ccbc52,Marcelo Macedo,1977-08-11,523.929.467-02,94747-217,Peixoto,CE,Brasil,M,+55 61 2205 9156,52392946702@exemplo.com.br,2024-01-20
71406137-6479-456e-90d8-ace8d240f554,Emanuella da Rocha,1994-03-25,796.029.485-31,15497422,Carvalho das Pedras,TO,Brasil,M,81 8223-7421,79602948531@exemplo.com.br,2023-11-25
a3febd62-aabf-47fa-9f5d-f991eba3fa91,Luan Guerra,1936-11-18,151.827.593-65,34318-553,Pimenta,SE,Brasil,F,(021) 9658-1429,15182759365@exemplo.com.br,2025-05-13
66436f74-0fce-4a46-94ae-a5e45acf0466,Joana Guerra,1956-10-04,003.764.065-61,76666-558,Mendes Verde,PB,Brasil,M,+55 (021) 6728 3868,00376406561@exemplo.com.br,2024-11-23
2a70b273-9e68-4234-aef3-c9bf2f5a4a97,Rafaela Cirino,1994-05-09,515.101.642-89,99760026,Souza,PB,Brasil,F,0900 761 0430,51510164289@exemplo.com.br,2024-08-09
5c006f95-c01d-4aa0-b129-6e472c836270,Sr. Apollo da Costa,1996-08-23,933.827.205-94,99361-594,Nunes,SC,Brasil,M,41 0900 0227,93382720594@exemplo.com.br,2023-09-21
db5a12e3-0b9c-4214-8d53-8e9f0b752dbb,Thomas Nunes,2005-04-06,798.325.445-56,61508460,Gonçalves,AM,Brasil,F,+55 31 7705 8291,79832544556@exemplo.com.br,2024-02-10
a3439d8e-de4b-4306-8cf2-eaa092386e94,Beatriz Araújo,1969-03-04,968.780.628-20,55832-697,Ferreira,MS,Brasil,F,(011) 9064-4100,96878062820@exemplo.com.br,2024-06-19
3309abb0-eea3-48d4-91ea-5df89643b541,Juliana da Costa,1949-02-02,620.454.163-50,45953900,Silveira,AL,Brasil,M,(011) 5471-8079,62045416350@exemplo.com.br,2024-07-21
87002b37-f375-46f7-b34b-dc259c679dad,Luiz Miguel Almeida,1994-12-07,355.004.035-11,96442-319,da Cruz da Mata,TO,Brasil,F,(011) 2060 1588,35500403511@exemplo.com.br,2025-02-09
a7487dda-31bb-4652-bec7-e6f1b6b6f5eb,Mariane Ribeiro,1937-08-12,897.717.125-51,66752724,da Mata,PI,Brasil,F,(071) 5224-4396,89771712551@exemplo.com.br,2023-09-14
06f30998-40f9-4ff9-90c8-2bb1a3e726a0,Dr. Otto Souza,1957-01-26,241.086.546-22,74668426,Sousa de Goiás,GO,Brasil,M,0900 472 8380,24108654622@exemplo.com.br,2024-11-23
b617fdbd-fc36-4cd1-887d-2e30ee3ba72b,Gael Henrique Lopes,1986-09-08,805.403.364-38,09453616,Silva Alegre,PI,Brasil,M,(011) 2384-4431,80540336438@exemplo.com.br,2023-10-15
0df50d42-ce45-4e62-b93d-92579ea49e1c,Ana Sophia Albuquerque,1996-08-26,133.580.684-59,53574607,Pacheco,PB,Brasil,F,+55 31 7955 4543,13358068459@exemplo.com.br,2024-01-03
a4d2414e-f2f3-426d-bf62-b0274f5fedbf,Ana Liz Ramos,1969-10-27,510.199.189-19,73301-830,Azevedo do Campo,GO,Brasil,M,+55 84 8862-2673,51019918919@exemplo.com.br,2023-07-20
c90de73f-172b-4bd6-a30f-7b57dc00c410,Yan Sales,1992-07-06,498.528.218-05,86781-893,Caldeira,PR,Brasil,F,81 1730-3494,49852821805@exemplo.com.br,2023-11-08
3ea2a0bb-6d20-462c-93e1-09b5a5bbd3e1,Ana Sophia Correia,1959-09-03,594.666.434-22,60883136,Marques,RN,Brasil,F,0300 255 4306,59466643422@exemplo.com.br,2023-11-06
3f656057-0320-435c-914f-c0976be0c884,Sra. Eduarda Guerra,2004-08-18,756.601.130-88,67064868,Gomes,BA,Brasil,M,11 7096-9224,75660113088@exemplo.com.br,2025-06-12
d550c0a9-88eb-4413-9532-4f304243410a,Marcela Aparecida,1939-10-03,631.334.546-61,46885351,Albuquerque de Vasconcelos,SC,Brasil,M,+55 (081) 4447-1429,63133454661@exemplo.com.br,2023-12-02
ee7d2081-e165-4531-94f9-c8ad55c8fa7f,Maitê Duarte,1954-11-05,476.738.778-30,27655-405,Câmara Verde,BA,Brasil,M,+55 21 7838 5973,47673877830@exemplo.com.br,2025-02-06
429ab413-94fd-44fe-bdc7-90da43c9ef60,Vinícius Martins,1954-02-01,649.703.795-20,76548910,Pacheco Paulista,MS,Brasil,M,+55 51 1280 4102,64970379520@exemplo.com.br,2024-06-27
75b6f514-5870-4424-be92-2df8dd9917e1,Marina Sousa,1980-11-03,208.614.234-39,08184-516,Teixeira de Goiás,PE,Brasil,F,+55 (084) 9024 6549,20861423439@exemplo.com.br,2024-03-28
2d5fb8f3-7a80-49c8-b3f7-d7f97b8d739a,Elisa Nascimento,1983-07-30,498.739.437-30,60930-007,da Paz do Amparo,SC,Brasil,F,+55 (084) 2006-4964,49873943730@exemplo.com.br,2024-03-14
ac11a93c-a4f5-4994-8fc7-484edd85a7f7,João Vitor Garcia,2004-01-05,675.177.178-95,63899930,Vasconcelos Grande,CE,Brasil,F,71 3503 8570,67517717895@exemplo.com.br,2023-11-16
5cddb6b7-e787-4dfe-bacf-bb434bbb947c,Isis Vargas,1970-08-29,085.967.334-82,19913-929,Fogaça de Aragão,SE,Brasil,M,(031) 8382 7595,08596733482@exemplo.com.br,2024-11-22
1875dd62-2bdb-4c35-8101-0de8f8af0c03,Rael Cavalcante,1974-04-10,673.433.320-92,05966289,Novais da Serra,AM,Brasil,M,71 6657-5400,67343332092@exemplo.com.br,2023-10-23
5b0dccb0-1b9d-41ca-8693-8456398bdec7,Maria Clara Sousa,1938-12-30,250.921.708-77,47238045,da Cruz,RS,Brasil,F,+55 21 9731-3899,25092170877@exemplo.com.br,2025-02-03
0508d065-fb8f-4b51-bc25-d0bd64113b88,Asafe Gomes,1937-11-05,804.189.034-91,04478-624,Castro,DF,Brasil,F,+55 84 8667 9481,80418903491@exemplo.com.br,2024-08-14
cb492d0a-cfd8-4976-8bb7-5a98501ef476,Joana Fonseca,1971-01-28,181.172.048-99,70492-331,da Conceição do Campo,MS,Brasil,F,+55 (084) 1850-4335,18117204899@exemplo.com.br,2024-04-24
ed618ece-84fb-4d3a-9be1-a7bf41a4464b,Agatha Gomes,1963-03-17,597.876.172-48,53792-176,Rocha da Serra,MG,Brasil,F,+55 (071) 8015 1964,59787617248@exemplo.com.br,2025-01-08
7a0176c5-e7b2-4fa4-8880-f9b82e6960b9,Yago Aragão,1958-11-14,734.883.884-06,37476257,da Rocha,SC,Brasil,M,+55 81 1598-2472,73488388406@exemplo.com.br,2024-02-03
4082f831-f512-4311-888c-9a754d8a6c38,Olivia Sousa,1956-10-21,748.285.270-49,37111-451,da Rocha do Oeste,BA,Brasil,F,51 1186 9148,74828527049@exemplo.com.br,2023-07-22
b6617794-10fc-4f24-b7e7-151006b88ab6,Noah Alves,1939-05-25,997.469.278-48,54960317,Alves da Prata,RR,Brasil,F,+55 61 4482-6236,99746927848@exemplo.com.br,2023-09-12
09463784-f312-4f53-9006-3c56c5fd3469,Gael Machado,1962-12-12,843.338.345-90,58652029,Fernandes,PB,Brasil,M,0300 154 3303,84333834590@exemplo.com.br,2023-11-01
425ff059-7656-4c1b-9fb8-d2adc95932b5,Ana Sophia Farias,1988-10-17,868.704.359-66,52546-380,Araújo dos Dourados,RJ,Brasil,F,+55 (031) 5397 6237,86870435966@exemplo.com.br,2024-08-15
035ea89f-a26d-4416-bc31-7a17b36468dd,Ana Vitória Cavalcanti,1961-01-24,297.101.087-83,35669428,Mendes Paulista,RR,Brasil,M,41 6596-2604,29710108783@exemplo.com.br,2025-01-05
68db7398-8077-4559-94d6-10be73f0f88a,Henry Gabriel da Rocha,1954-09-26,283.362.552-65,71214-672,Aragão,DF,Brasil,F,+55 (051) 6690-1874,28336255265@exemplo.com.br,2024-11-14
12969d73-20c7-4201-919e-9ee0a35d12df,Kevin Castro,1950-07-13,139.158.272-32,39187530,Azevedo do Oeste,AM,Brasil,F,+55 84 1428 5189,13915827232@exemplo.com.br,2024-09-26
534ffb9e-7b2f-48c9-8c2e-265024fe421a,Maria Clara Ramos,1958-07-12,829.874.966-86,72884081,da Conceição,AP,Brasil,M,31 7954 4840,82987496686@exemplo.com.br,2025-03-14
5b9eb536-0990-4a60-977c-76cd83998b94,Maria Fernanda Ferreira,1989-01-25,572.219.942-08,60832019,Viana,AL,Brasil,F,+55 (051) 0843-2224,57221994208@exemplo.com.br,2024-06-23
2a546f72-7d57-476a-86f0-dac7fcc116c7,Emanuella Almeida,1936-01-21,384.301.364-42,60888-723,Pires da Praia,AC,Brasil,M,(011) 8301-5430,38430136442@exemplo.com.br,2025-02-25
221c8ac4-f131-416d-b050-755974a3e346,Dr. João Felipe Câmara,1982-01-01,001.068.041-76,66036467,Pastor Alegre,AC,Brasil,M,31 0878-7169,00106804176@exemplo.com.br,2025-04-21
625e296d-ed00-4bcc-802d-f2b648676042,Mateus Barbosa,1977-11-18,268.572.899-73,42471260,Leão,RR,Brasil,M,0300-242-0789,26857289973@exemplo.com.br,2023-10-13
2234d17d-e85c-4463-81cd-58410c08ce72,Sra. Kamilly Fernandes,1943-11-23,945.588.943-37,28515-346,Marques de Minas,SC,Brasil,F,+55 (084) 5578-2776,94558894337@exemplo.com.br,2025-04-03
16179a5e-594b-4d3d-9d17-5278ac513409,Cauê Garcia,1936-02-05,729.212.923-96,34636-295,Vieira Paulista,TO,Brasil,M,(084) 8523 9619,72921292396@exemplo.com.br,2023-10-17
99ad86b5-fd70-411e-b171-98161e25567d,Ana Vitória Fogaça,1992-03-05,086.051.302-28,90487-769,Gomes de Goiás,PI,Brasil,M,+55 31 3480-1367,08605130228@exemplo.com.br,2024-04-27
ae8f098b-4369-452f-9175-1e42415519d8,Ágatha Rezende,1999-09-27,773.994.948-52,60004403,Cirino do Norte,TO,Brasil,M,0500 081 7216,77399494852@exemplo.com.br,2024-10-20
be212ded-dabd-4fc4-ad7b-87be7693775e,Dr. Marcelo Caldeira,1956-06-19,951.743.278-55,52392234,Sousa,AC,Brasil,M,11 1259-2948,95174327855@exemplo.com.br,2025-07-09
0c0f23b2-0912-404b-a1d4-c57278e454ad,Ana Julia Moraes,1965-01-11,781.435.317-73,35290-320,Jesus da Serra,CE,Brasil,M,+55 31 8306 6588,78143531773@exemplo.com.br,2025-02-02
ed0560a7-5554-49e0-ae53-254200db9fb6,Carolina Nogueira,2004-02-06,477.275.874-42,49973005,Ribeiro,AL,Brasil,M,0800-262-7536,47727587442@exemplo.com.br,2025-01-23
d6a62824-a976-435d-a460-d25331717802,Clarice da Luz,1947-01-14,133.843.106-49,84293432,Teixeira,MS,Brasil,F,+55 81 2365-8283,13384310649@exemplo.com.br,2025-05-08
a0d3d032-05da-42af-ba54-6dd1afbb0ae5,Davi Guerra,1956-10-03,008.899.858-19,04535872,Campos,MG,Brasil,M,+55 21 2114 0545,00889985819@exemplo.com.br,2025-03-16
0ec71db5-4819-4d49-a7a8-2b0fa1630546,Raul Mendonça,1961-04-22,928.537.716-08,85250439,Costela do Oeste,MG,Brasil,F,+55 (061) 0703-1170,92853771608@exemplo.com.br,2024-09-16
48650562-baec-413e-a6cf-414ac76f6d24,Luiz Henrique Ferreira,1989-01-03,288.188.117-79,04691807,Mendes,ES,Brasil,M,84 0161-6786,28818811779@exemplo.com.br,2025-02-16
2fb41ecd-a6f6-46d8-8460-b337dc12ba1f,Sr. Yuri Costa,1978-04-15,069.216.974-33,41583-999,Santos Alegre,MS,Brasil,F,+55 (081) 0324-2436,06921697433@exemplo.com.br,2024-06-28
0759a169-4ea0-4554-9c3b-15247b0ac2ad,Sra. Helena da Mata,1945-03-11,636.602.890-00,44448-471,Silveira,RN,Brasil,F,+55 (061) 5964 6967,63660289000@exemplo.com.br,2023-10-14
e4eaa30a-6e74-4039-a547-2a634849afbc,Sofia Costela,1952-09-25,656.769.166-51,62123-944,Sousa,PA,Brasil,F,+55 84 8805 9528,65676916651@exemplo.com.br,2024-08-21
ec3fe424-7880-4749-a684-5f6f261764a4,Mariana Pereira,1952-10-05,605.528.557-63,18769-930,Garcia da Mata,AC,Brasil,M,81 1951 2118,60552855763@exemplo.com.br,2023-10-11
1de83758-b426-448a-90a9-76020aefa819,Emanuelly Correia,2007-04-04,229.597.738-05,74755-522,Moreira do Oeste,ES,Brasil,F,71 1842 5708,22959773805@exemplo.com.br,2023-10-26
5b212cbc-b9e3-424c-85d4-2e03a0b38621,Sr. Vitor Andrade,1979-11-15,994.859.918-69,28906578,Vieira das Flores,AP,Brasil,M,11 8022 8536,99485991869@exemplo.com.br,2025-06-25
fbc8a520-bf42-49f2-b383-f2c700937f8f,Rafael Lopes,1936-12-21,712.673.580-41,75570-623,Viana do Sul,PB,Brasil,M,+55 71 4775-9249,71267358041@exemplo.com.br,2024-10-20
c924c0b1-b7c9-41c7-a7dd-de9549f0e8e3,Isis Cavalcanti,2007-06-07,479.172.074-65,53239749,Azevedo,RS,Brasil,M,(021) 8063 0305,47917207465@exemplo.com.br,2023-12-05
8b78ee86-f495-46ff-98f5-72795ad6ebd3,Olívia da Rosa,1995-06-27,820.250.753-87,71875-302,Rezende,PR,Brasil,F,(084) 7665-5177,82025075387@exemplo.com.br,2025-06-08
3f481369-c84c-43d5-820f-5cfebfdad5c6,André Cavalcanti,1939-05-31,608.680.844-15,95859809,Nogueira,PR,Brasil,F,+55 (041) 6987-1999,60868084415@exemplo.com.br,2024-02-11
f1112d93-aa88-419d-acf7-34168c06973a,Samuel Guerra,1993-12-06,953.623.636-24,73722514,Vasconcelos da Praia,GO,Brasil,M,+55 11 9770-2037,95362363624@exemplo.com.br,2025-03-25
9ce4ab06-a514-4df8-bbdb-dc118c035791,Luiz Miguel Araújo,1986-06-20,070.229.869-85,99714586,Rezende das Flores,RS,Brasil,M,71 3507-2024,07022986985@exemplo.com.br,2025-03-27
ba5e3246-a58a-4264-9ed5-4a91b596f6b5,Francisco Freitas,1955-10-26,630.971.860-16,15994857,Guerra,ES,Brasil,F,+55 (061) 4697 5999,63097186016@exemplo.com.br,2024-04-03
21db62a6-8fdb-4188-a58b-dd06ec9271f1,Lucca Duarte,1982-04-13,500.127.516-56,18590-917,Silveira do Norte,CE,Brasil,M,(041) 6335-6742,50012751656@exemplo.com.br,2024-04-06
f5029ad3-74a2-4fc5-a99f-78b151da76bc,Larissa Ferreira,1950-07-02,104.006.161-54,93869-645,Jesus de Goiás,SC,Brasil,F,+55 41 6289-7922,10400616154@exemplo.com.br,2024-02-11
83618e11-a58f-4851-8f01-314025e90397,Dr. Luiz Henrique Pimenta,1945-10-21,343.360.650-42,28696812,Moraes das Pedras,PB,Brasil,M,41 7196 8601,34336065042@exemplo.com.br,2025-04-01
79b17e0c-331b-4295-b4a3-a05668fcd5ab,Thiago Ramos,1966-10-28,807.676.752-63,78575-666,Monteiro da Praia,AP,Brasil,M,+55 (061) 0243-0494,80767675263@exemplo.com.br,2024-06-22
7f855bfd-a8de-4abd-88ee-7fc4f56eea2d,Maria Sophia Lopes,1979-09-09,170.393.479-26,68390404,Rezende,AL,Brasil,F,(021) 4797 6008,17039347926@exemplo.com.br,2024-04-20
f3ece190-f22b-4bc4-bed8-85565d275938,Kamilly Cavalcanti,1987-07-08,454.988.281-65,30892005,Ribeiro,BA,Brasil,M,(011) 6928-8121,45498828165@exemplo.com.br,2024-05-24
697decb8-287c-4540-8dc7-a72429553e06,Eloá Aparecida,1946-05-20,115.527.828-87,20584-732,Costela,SP,Brasil,F,+55 71 7067 7104,11552782887@exemplo.com.br,2025-02-27
717cc3f8-f9cc-4a8f-93c0-ebb98b2fc45a,Emanuella da Cruz,1978-10-11,596.835.001-28,06769715,Duarte,AM,Brasil,M,+55 (041) 1529 1941,59683500128@exemplo.com.br,2025-01-19
6230e8a3-14d0-462d-81b5-07372acb35a2,Benjamin Pastor,1991-11-20,912.891.744-63,99171607,Brito do Norte,SE,Brasil,F,(051) 2258 3292,91289174463@exemplo.com.br,2023-09-29
9883a747-d33c-4e51-81ad-b1b969eb69aa,Josué Costa,1994-06-11,487.693.554-02,51317257,Costa da Praia,AM,Brasil,M,(084) 1106-2351,48769355402@exemplo.com.br,2024-06-02
5ec3c51f-f942-4dfe-9ede-9a16f9ceb532,Erick da Cruz,1952-03-21,629.711.939-24,67949-805,Aparecida das Pedras,MA,Brasil,M,+55 31 1997-4843,62971193924@exemplo.com.br,2025-03-12
1649e0dc-d5c6-42f7-a19c-9ddd3e48eff2,Bryan Andrade,1942-12-05,978.723.864-19,91759405,da Rosa Verde,BA,Brasil,F,+55 (071) 9512-5151,97872386419@exemplo.com.br,2023-10-21
d578592b-e560-4ab7-9244-e8bba1e4a329,João Vitor Ribeiro,1993-08-02,651.933.516-10,50285-056,Pastor das Pedras,MS,Brasil,F,+55 (041) 8178-4385,65193351610@exemplo.com.br,2024-06-10
2846b834-221d-491d-89be-eae2fc64ee79,Yan Gonçalves,2004-12-10,423.885.135-51,44809241,Mendes,MT,Brasil,F,(084) 2289-9538,42388513551@exemplo.com.br,2024-08-08
ed49189e-739c-4bb5-b1f1-eabf614c13a8,João Porto,1997-10-02,133.106.189-24,00864-353,Siqueira,TO,Brasil,M,+55 (084) 7474-7823,13310618924@exemplo.com.br,2023-12-20
626f492a-7558-44c2-a1c7-0ad4e790c10a,Ravy Sales,1957-09-13,998.658.156-60,33070-957,Pacheco,PI,Brasil,M,21 7953 1713,99865815660@exemplo.com.br,2025-01-23
c262d354-e91a-4023-88fd-3f5fe6cda9eb,Anthony Gabriel Guerra,1996-04-17,289.678.810-84,47595-131,Lopes,RJ,Brasil,F,+55 61 4217-2087,28967881084@exemplo.com.br,2025-05-07
e274ebf5-1f76-48b1-a3df-6cd6daafce21,Daniel Cardoso,1998-07-15,645.539.760-86,24179-439,Moreira das Pedras,TO,Brasil,F,(084) 6669 9839,64553976086@exemplo.com.br,2024-12-13
a3e322b6-4b6c-44af-85b6-5dd6df1363e9,Maria Liz Jesus,2001-07-20,801.930.514-77,64176621,da Rosa,BA,Brasil,M,+55 11 1300 8986,80193051477@exemplo.com.br,2025-04-01
a43423e2-7ce0-4fae-881a-7b16a96a634c,Rhavi Peixoto,1974-11-09,638.736.642-94,37441906,Cirino Grande,AC,Brasil,F,+55 (031) 8829 5541,63873664294@exemplo.com.br,2025-01-13
c4c96796-09aa-4125-bcf7-3799ac6e23fa,Ana Lívia Gomes,1939-11-09,357.832.129-90,19436121,Sampaio,PB,Brasil,M,81 4227 0790,35783212990@exemplo.com.br,2023-12-07
684cd8aa-079e-4195-85ac-4dc2b208af0f,Lorena Carvalho,1998-12-01,880.225.181-98,99819539,Sales,ES,Brasil,F,0900 397 7531,88022518198@exemplo.com.br,2024-03-16
57a740bd-fb90-492c-80c9-ddf39dde6a8e,Miguel Casa Grande,1951-08-20,522.064.698-06,13326534,Ramos da Praia,RO,Brasil,F,+55 41 7955-7672,52206469806@exemplo.com.br,2024-07-18
d1e3c500-ef5a-4926-8cea-97a4fb680f66,Clara Pacheco,1980-06-22,539.040.644-68,00178982,Montenegro do Norte,TO,Brasil,M,+55 21 4525-9197,53904064468@exemplo.com.br,2024-01-04
4d1f918d-910a-45d0-93f4-75d0a8fa1243,Thales Aparecida,1984-11-05,556.257.247-85,60839-379,Jesus das Pedras,DF,Brasil,M,+55 71 2382 1508,55625724785@exemplo.com.br,2024-05-08
785b3171-0b1e-4032-8a72-7dcfd1dfff96,Laura Fernandes,1967-01-29,985.079.156-92,27913363,da Rocha do Galho,RO,Brasil,M,(071) 4252 2061,98507915692@exemplo.com.br,2024-04-07
25b7e95c-feca-41bd-a6cb-35b9d434328b,Thales Fernandes,1974-12-31,849.900.156-69,61872-012,Moura,PI,Brasil,F,+55 71 5996-8497,84990015669@exemplo.com.br,2023-08-01
fa608516-3e1c-4448-8d6c-dec315cf6f08,Paulo Alves,1938-07-06,505.318.164-56,43925316,Aragão de Garcia,RJ,Brasil,M,51 9472 4503,50531816456@exemplo.com.br,2025-04-16
9dd4e1b8-c795-4fa2-a732-39026ceda250,Dr. João Lucas Rios,1938-10-04,140.677.150-42,30973058,da Mata das Pedras,AL,Brasil,M,+55 21 8446-3791,14067715042@exemplo.com.br,2023-10-01
937a8cc0-8055-49c9-bcd7-8f29ffa9c082,Eloá Moreira,1954-01-05,457.646.924-81,19029-326,Cirino,SP,Brasil,M,+55 81 5144-3308,45764692481@exemplo.com.br,2025-05-15
3b7753ee-ce58-4f17-9642-517f58f73abc,Dr. Valentim Marques,1962-08-13,196.834.881-29,52590-796,Alves da Serra,SC,Brasil,F,+55 84 2583-3450,19683488129@exemplo.com.br,2024-03-26
e531989d-e806-47b0-83ee-d7bb79405990,Rhavi Costa,1946-04-02,747.020.963-21,84630-945,Campos da Praia,MT,Brasil,F,+55 61 3912 4395,74702096321@exemplo.com.br,2023-11-06
2a5e3359-b2b9-4154-b854-de3ebc93dbe5,Brayan da Costa,1998-11-10,034.225.677-40,53518-637,Porto,MS,Brasil,F,+55 51 8181 9608,03422567740@exemplo.com.br,2024-03-28
d3520beb-86ba-45a1-9c7c-444599f47ef8,Luiza Moraes,1960-06-28,845.260.693-74,28598-841,da Rosa,SP,Brasil,F,+55 81 2040-8734,84526069374@exemplo.com.br,2024-09-30
1f5370fe-51e3-4ed3-b276-173df6206398,Sra. Marcela Sousa,1934-08-21,783.261.831-10,30023816,Duarte,MA,Brasil,M,+55 (071) 2012-2994,78326183110@exemplo.com.br,2023-09-23
857b13da-8f10-400c-9a98-4e0e57ea5548,Ana Beatriz Santos,1958-05-30,280.798.669-46,02828-375,Machado,SE,Brasil,M,0300 432 1767,28079866946@exemplo.com.br,2023-09-17
e9026f4c-47ad-4e10-83ec-aac989802901,Maria Júlia Fernandes,1994-12-29,921.246.095-96,37193-325,Gonçalves Paulista,PB,Brasil,F,(081) 2034 3589,92124609596@exemplo.com.br,2024-09-28
32033b20-0c8f-432c-b5a0-ae6afa80ffa8,Ana Clara Câmara,1976-06-18,949.680.272-61,97982-699,Sampaio da Mata,PB,Brasil,F,+55 31 4511 9648,94968027261@exemplo.com.br,2025-06-24
077c1c11-69f3-4877-9404-5cb0323a80a3,Rafael Azevedo,1976-12-18,731.119.767-04,64352-915,Nascimento,PB,Brasil,F,(061) 3627 5741,73111976704@exemplo.com.br,2025-01-13
748f31c0-aea8-443c-80e4-7e6e44e16c51,Otávio Sampaio,1974-07-04,699.090.418-83,30821486,Andrade de Goiás,SE,Brasil,F,51 6741 1530,69909041883@exemplo.com.br,2025-06-11
